,2018-2019,2019-2020,2020-2021,2021-2022
1,4.0,4.0,4.0,10.0
2,10260.0,10211.0,9058.0,7246.0
3,7.0,20.0,9.0,20.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,7.0,17.0,10.0,22.0
9,2.0,7.0,2.0,9.0
10,630.0,1755.0,810.0,1774.0
11,100.0,100.0,100.0,100.0
12,23.0,0.0,0.0,4.0
13,21.0,95.0,100.0,67.0
14,0.0,2.0,1.0,0.0
15,0.0,0.0,0.0,0.0
16,29.0,50.0,56.0,40.0
17,43.0,30.0,22.0,35.0
18,29.0,20.0,22.0,25.0
