,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,35.0,29.0,33.0,33.0,32.0,19.0,17.0,26.0,19.0
2,157528.0,154531.0,243596.0,293761.0,304022.0,329384.0,401519.0,401519.0,449115.0
3,32.0,27.0,23.0,28.0,26.0,28.0,35.0,15.0,12.0
4,4.0,4.0,2.0,7.0,4.0,6.0,11.0,2.0,2.0
5,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
6,688.0,562.0,971.0,355.0,573.0,412.0,274.0,638.0,401.0
7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,31.0,26.0,21.0,34.0,31.0,33.0,20.0,13.0,6.0
9,13.0,10.0,8.0,5.0,6.0,10.0,17.0,6.0,5.0
10,2752.0,2249.0,1942.0,2487.0,2291.0,2474.0,3013.0,1276.0,801.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0
12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0
13,84.0,71.0,61.0,74.0,68.0,74.0,92.0,39.0,32.0
14,11.0,11.0,7.0,7.0,9.0,6.0,10.0,3.0,2.0
15,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0
16,69.0,81.0,65.0,71.0,50.0,57.0,66.0,67.0,75.0
17,19.0,4.0,17.0,18.0,31.0,11.0,26.0,20.0,25.0
18,13.0,15.0,17.0,11.0,19.0,32.0,9.0,13.0,0.0
