,2019-2020,2020-2021,2021-2022
1,2.5,7.75,7.75
2,659.0,4282.0,4282.0
3,4.0,28.0,35.0
4,1.0,1.0,3.0
5,0.0,2.0,4.0
6,131.0,1854.0,871.0
7,0.0,0.0,0.0
8,3.0,39.0,28.0
9,1.0,6.0,8.0
10,131.0,1854.0,2613.0
11,25.0,71.0,91.0
12,18.0,11.0,3.0
13,11.0,74.0,92.0
14,0.0,3.0,5.0
15,0.0,1.0,1.0
16,25.0,14.0,34.0
17,0.0,46.0,29.0
18,75.0,39.0,37.0
