,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,15.0,11.0,18.0,16.333,17.0,16.333,16.333,13.5
2,75000.0,65284.0,65877.0,65877.0,65877.0,65877.0,65877.0,65877.0,33762.0
3,13.0,16.0,1.0,22.0,24.0,28.0,16.0,15.0,5.0
4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1029.0,0.0,0.0,0.0,0.0,2449.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10.0,18.0,0.0,24.0,23.0,43.0,29.0,33.0,7.0
9,5.0,5.0,1.0,6.0,8.0,5.0,4.0,1.0,1.0
10,1029.0,1440.0,16.0,1922.0,1987.0,2449.0,1365.0,1222.0,218.0
11,85.0,100.0,100.0,95.0,92.0,100.0,94.0,93.0,40.0
12,2.0,0.0,0.0,6.0,2.0,3.0,7.0,4.0,27.0
13,34.0,94.0,3.0,65.0,71.0,82.0,47.0,44.0,13.0
14,4.0,3.0,0.0,6.0,6.0,6.0,2.0,2.0,1.0
15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16,69.0,31.0,100.0,36.0,50.0,25.0,25.0,7.0,20.0
17,8.0,31.0,0.0,32.0,25.0,25.0,31.0,33.0,20.0
18,23.0,38.0,0.0,32.0,25.0,50.0,44.0,60.0,60.0
