,2019-2020,2020-2021,2021-2022
1,1.0,1.0,1.0
2,7576.0,7576.0,7576.0
3,17.0,37.0,36.0
4,0.0,1.0,1.0
5,2.0,2.0,1.0
6,0.0,3216.0,2397.0
7,0.0,0.0,0.0
8,18.0,49.0,37.0
9,4.0,7.0,7.0
10,1131.0,3216.0,2397.0
11,71.0,100.0,69.0
12,26.0,0.0,11.0
13,45.0,97.0,95.0
14,2.0,2.0,0.0
15,0.0,1.0,0.0
16,35.0,41.0,28.0
17,12.0,19.0,17.0
18,53.0,41.0,56.0
