,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,23.0,20.556,13.0,26.0,20.0,19.0,22.0,26.0,18.0
2,70000.0,70000.0,200000.0,200000.0,200000.0,200000.0,375000.0,375000.0,375000.0
3,37.0,37.0,34.0,35.0,37.0,38.0,38.0,26.0,38.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,43.0,36.0,33.0,29.0,28.0,54.0,36.0,32.0,57.0
9,12.0,10.0,15.0,14.0,18.0,7.0,13.0,9.0,8.0
10,3330.0,3314.0,3060.0,3150.0,3330.0,3420.0,3420.0,2295.0,3420.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
13,97.0,97.0,89.0,92.0,97.0,100.0,100.0,68.0,100.0
14,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,49.0,54.0,50.0,46.0,65.0,50.0,47.0,46.0,42.0
17,19.0,24.0,24.0,40.0,16.0,24.0,32.0,35.0,26.0
18,32.0,22.0,26.0,14.0,19.0,26.0,21.0,19.0,32.0
