,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,24.0,19.0,19.0,19.0,19.0,13.0,26.0,19.0,10.0
2,3080.0,9223.0,10096.0,15315.0,14568.0,20290.0,22563.0,23351.0,10705.0
3,36.0,22.0,31.0,25.0,33.0,32.0,13.0,9.0,31.0
4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,2680.0,0.0,0.0,0.0,2720.0
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,38.0,13.0,44.0,42.0,49.0,43.0,8.0,6.0,47.0
9,13.0,7.0,8.0,5.0,6.0,7.0,7.0,4.0,7.0
10,3138.0,1280.0,2617.0,1926.0,2680.0,2765.0,717.0,719.0,2720.0
11,97.0,64.0,94.0,84.0,94.0,97.0,62.0,100.0,100.0
12,1.0,22.0,6.0,15.0,5.0,7.0,13.0,24.0,6.0
13,86.0,58.0,82.0,66.0,87.0,84.0,34.0,24.0,82.0
14,2.0,5.0,6.0,4.0,3.0,1.0,4.0,2.0,1.0
15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,50.0,36.0,45.0,32.0,36.0,38.0,54.0,67.0,23.0
17,14.0,41.0,23.0,12.0,27.0,22.0,38.0,0.0,35.0
18,36.0,23.0,32.0,56.0,36.0,41.0,8.0,33.0,42.0
