,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2,8136.0,26252.0,25231.0,29200.0,30468.0,30501.0,54842.0,54842.0,54842.0
3,29.0,32.0,29.0,21.0,31.0,35.0,31.0,30.0,33.0
4,16.0,15.0,7.0,5.0,4.0,8.0,14.0,17.0,15.0
5,4.0,10.0,4.0,9.0,2.0,4.0,11.0,7.0,14.0
6,136.0,178.0,309.0,347.0,574.0,360.0,178.0,146.0,188.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,39.0,45.0,22.0,29.0,37.0,46.0,46.0,37.0,50.0
9,4.0,6.0,10.0,4.0,9.0,11.0,7.0,6.0,2.0
10,2173.0,2665.0,2166.0,1733.0,2295.0,2876.0,2493.0,2478.0,2822.0
11,90.0,100.0,90.0,95.0,94.0,91.0,94.0,93.0,100.0
12,3.0,0.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0
13,76.0,84.0,76.0,55.0,82.0,92.0,82.0,79.0,87.0
14,10.0,13.0,9.0,5.0,8.0,5.0,7.0,4.0,9.0
15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16,28.0,38.0,45.0,38.0,29.0,23.0,42.0,50.0,36.0
17,21.0,31.0,34.0,24.0,26.0,43.0,23.0,27.0,30.0
18,52.0,31.0,21.0,38.0,45.0,34.0,35.0,23.0,33.0
