,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,10.0,11.0,16.0,6.0,15.0,15.0,10.0,13.0
2,3499.0,4875.0,15415.0,18594.0,31209.0,31506.0,35000.0,35000.0,35000.0
3,29.0,39.0,34.0,37.0,27.0,13.0,37.0,38.0,32.0
4,1.0,6.0,6.0,13.0,0.0,3.0,3.0,6.0,6.0
5,4.0,4.0,3.0,13.0,1.0,4.0,6.0,2.0,4.0
6,2023.0,507.0,430.0,233.0,0.0,362.0,943.0,560.0,439.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,37.0,30.0,28.0,17.0,14.0,35.0,50.0,42.0
9,13.0,16.0,13.0,17.0,9.0,3.0,13.0,11.0,7.0
10,2023.0,3041.0,2578.0,3034.0,1572.0,1087.0,2828.0,3357.0,2631.0
11,72.0,87.0,85.0,95.0,67.0,100.0,86.0,97.0,91.0
12,8.0,5.0,10.0,2.0,14.0,0.0,6.0,1.0,4.0
13,73.0,98.0,85.0,93.0,71.0,93.0,97.0,100.0,84.0
14,2.0,4.0,4.0,6.0,1.0,2.0,2.0,7.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,66.0,51.0,53.0,62.0,70.0,46.0,46.0,53.0,41.0
17,10.0,28.0,26.0,27.0,15.0,15.0,22.0,16.0,25.0
18,24.0,21.0,21.0,11.0,15.0,38.0,32.0,32.0,34.0
