,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,15.0,26.0,18.0,21.0,13.0,26.0,19.0,12.0
2,80000.0,85000.0,85000.0,85000.0,76351.0,65646.0,65877.0,65877.0,65877.0
3,30.0,35.0,34.0,24.0,26.0,32.0,38.0,34.0,25.0
4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,7.0,8.0,8.0,0.0,0.0,5.0,7.0,6.0,3.0
6,445.0,0.0,0.0,0.0,1763.0,2712.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,30.0,22.0,17.0,28.0,41.0,33.0,31.0,16.0
9,13.0,12.0,16.0,7.0,9.0,8.0,17.0,13.0,10.0
10,1779.0,2255.0,2282.0,1065.0,1763.0,2712.0,3369.0,2827.0,1785.0
11,60.0,66.0,71.0,50.0,77.0,97.0,97.0,100.0,76.0
12,12.0,13.0,12.0,21.0,8.0,1.0,1.0,1.0,6.0
13,79.0,92.0,89.0,63.0,68.0,84.0,100.0,89.0,66.0
14,0.0,3.0,1.0,2.0,2.0,8.0,4.0,4.0,4.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,67.0,63.0,50.0,54.0,38.0,44.0,50.0,59.0,44.0
17,13.0,20.0,26.0,25.0,23.0,19.0,34.0,15.0,44.0
18,20.0,17.0,24.0,21.0,38.0,38.0,16.0,26.0,12.0
