,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22,25,25,35,27
2,12000,60000,60000,60000,60000
3,5,13,23,28,28
4,0,1,5,9,9
5,1,0,2,5,5
6,0,334,180,182,236
7,0,0,0,0,0
8,1,0,7,18,16
9,3,8,13,12,17
10,48,334,902,1640,2127
11,0,23,39,61,86
12,10,26,27,21,9
13,19,34,61,74,74
14,0,0,0,0,1
15,0,0,0,0,0
16,100,92,87,68,75
17,0,0,4,11,18
18,0,8,9,21,7
