,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,24.0,20.0,15.0,19.0,21.0,19.0,25.0,9.0,18.0
2,127933.0,140000.0,140000.0,140000.0,350000.0,350000.0,105568.0,147729.0,147729.0
3,34.0,35.0,30.0,38.0,12.0,20.0,22.0,30.0,27.0
4,19.0,16.0,13.0,24.0,2.0,1.0,4.0,7.0,5.0
5,11.0,7.0,3.0,10.0,3.0,3.0,8.0,6.0,2.0
6,125.0,184.0,187.0,134.0,523.0,880.0,231.0,164.0,176.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,22.0,31.0,23.0,41.0,11.0,10.0,9.0,13.0,10.0
9,14.0,11.0,14.0,13.0,4.0,6.0,9.0,12.0,9.0
10,2375.0,2944.0,2436.0,3217.0,1045.0,880.0,925.0,1146.0,879.0
11,79.0,97.0,93.0,95.0,100.0,45.0,45.0,40.0,26.0
12,7.0,2.0,2.0,2.0,1.0,14.0,16.0,20.0,26.0
13,89.0,92.0,79.0,100.0,86.0,53.0,59.0,79.0,71.0
14,3.0,4.0,1.0,6.0,1.0,3.0,3.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,71.0,57.0,50.0,61.0,67.0,50.0,59.0,77.0,59.0
17,15.0,26.0,30.0,16.0,8.0,35.0,27.0,17.0,30.0
18,15.0,17.0,20.0,24.0,25.0,15.0,14.0,7.0,11.0
