,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.667,7.667,7.667,7.667,29.0,20.0,36.0,27.0,26.0
2,6835.0,6011.0,13077.0,15761.0,115284.0,115284.0,115284.0,115284.0,115284.0
3,25.0,15.0,33.0,33.0,27.0,31.0,8.0,20.0,28.0
4,4.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0
5,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
6,470.0,1269.0,0.0,1443.0,963.0,1327.0,0.0,1505.0,1835.0
7,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
8,43.0,22.0,50.0,34.0,20.0,29.0,9.0,19.0,22.0
9,3.0,4.0,6.0,12.0,12.0,10.0,2.0,5.0,7.0
10,1880.0,1269.0,2970.0,2885.0,1926.0,2654.0,641.0,1505.0,1835.0
11,80.0,100.0,100.0,100.0,74.0,94.0,100.0,80.0,68.0
12,5.0,0.0,0.0,0.0,14.0,5.0,1.0,11.0,9.0
13,74.0,44.0,97.0,97.0,79.0,91.0,24.0,59.0,82.0
14,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,36.0,40.0,27.0,48.0,81.0,68.0,50.0,75.0,71.0
17,24.0,33.0,30.0,39.0,7.0,19.0,38.0,15.0,14.0
18,40.0,27.0,42.0,12.0,11.0,13.0,13.0,10.0,14.0
