,2018-2019,2019-2020,2020-2021,2021-2022
1,4,4,4,4
2,1532,3129,6094,6094
3,1,11,27,36
4,0,2,6,10
5,0,0,0,5
6,0,131,205,274
7,0,0,0,0
8,0,5,16,47
9,0,1,6,3
10,0,262,1229,2742
11,0,18,48,89
12,2,36,22,4
13,3,29,71,95
14,0,0,1,8
15,0,0,0,1
16,0,18,41,33
17,0,18,33,28
18,100,64,26,39
