,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22.0,18.0,17.0,18.0,22.0,25.0,25.0,35.0,27.0
2,23205.0,27108.0,84948.0,80000.0,80000.0,80000.0,140000.0,140000.0,140000.0
3,1.0,23.0,25.0,10.0,30.0,31.0,31.0,28.0,27.0
4,0.0,3.0,1.0,3.0,4.0,6.0,2.0,13.0,8.0
5,0.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0
6,0.0,635.0,1990.0,235.0,379.0,356.0,1010.0,156.0,232.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,25.0,21.0,8.0,14.0,15.0,28.0,16.0,10.0
9,1.0,7.0,9.0,3.0,15.0,15.0,12.0,14.0,16.0
10,56.0,1905.0,1990.0,704.0,1516.0,2137.0,2020.0,2030.0,1857.0
11,100.0,96.0,88.0,90.0,50.0,74.0,68.0,82.0,74.0
12,0.0,3.0,4.0,1.0,19.0,9.0,15.0,11.0,15.0
13,3.0,68.0,74.0,26.0,79.0,82.0,82.0,74.0,71.0
14,0.0,2.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,100.0,39.0,68.0,40.0,83.0,84.0,65.0,75.0,89.0
17,0.0,22.0,20.0,30.0,10.0,3.0,10.0,11.0,4.0
18,0.0,39.0,12.0,30.0,7.0,13.0,26.0,14.0,7.0
