,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,21.0,6.833,1.0,6.833,6.833,5.0,8.0,7.0
2,774.0,461.0,3294.0,4054.0,29266.0,29546.0,23716.0,23716.0,59124.0
3,19.0,21.0,4.0,7.0,34.0,38.0,28.0,38.0,32.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19.0,26.0,3.0,7.0,53.0,33.0,27.0,23.0,21.0
9,7.0,7.0,1.0,3.0,5.0,15.0,12.0,21.0,17.0
10,1710.0,1890.0,290.0,567.0,3032.0,3420.0,2520.0,3420.0,2880.0
11,100.0,100.0,75.0,86.0,100.0,100.0,100.0,100.0,100.0
12,0.0,0.0,9.0,32.0,2.0,0.0,0.0,0.0,0.0
13,68.0,70.0,11.0,18.0,89.0,100.0,100.0,100.0,84.0
14,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,42.0,33.0,25.0,43.0,29.0,58.0,54.0,63.0,69.0
17,32.0,33.0,25.0,0.0,21.0,24.0,14.0,29.0,22.0
18,26.0,33.0,50.0,57.0,50.0,18.0,32.0,8.0,9.0
