,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,0.5,1.167,1.167,1.167,1.5,1.167,1.5,1.17,1.5
2,5715.0,2454.0,2586.0,2717.0,3162.0,3986.0,3953.0,5929.0,5929.0
3,29.0,23.0,32.0,21.0,30.0,16.0,17.0,25.0,26.0
4,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0
5,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
6,0.0,1879.0,2834.0,1256.0,610.0,0.0,0.0,855.0,2046.0
7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,59.0,37.0,44.0,13.0,42.0,19.0,22.0,24.0,26.0
9,5.0,4.0,5.0,9.0,6.0,4.0,5.0,6.0,7.0
10,2577.0,1879.0,2834.0,1256.0,2440.0,749.0,1428.0,1709.0,2046.0
11,100.0,91.0,100.0,62.0,90.0,44.0,94.0,76.0,88.0
12,0.0,2.0,1.0,15.0,7.0,26.0,8.0,14.0,4.0
13,85.0,68.0,94.0,62.0,88.0,47.0,68.0,74.0,76.0
14,6.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,10.0
15,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16,31.0,35.0,44.0,67.0,40.0,38.0,59.0,32.0,42.0
17,24.0,22.0,25.0,14.0,40.0,25.0,12.0,44.0,31.0
18,45.0,43.0,31.0,19.0,20.0,38.0,29.0,24.0,27.0
