,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,20.0,8.0,23.778,18.0,30.0,17.0,33.0,25.0
2,21135.0,14328.0,13752.0,50000.0,50000.0,100000.0,100000.0,100000.0,100000.0
3,16.0,22.0,31.0,31.0,33.0,31.0,18.0,13.0,28.0
4,0.0,1.0,3.0,6.0,7.0,2.0,4.0,2.0,4.0
5,1.0,3.0,3.0,3.0,2.0,4.0,2.0,0.0,4.0
6,0.0,1681.0,782.0,449.0,408.0,1380.0,357.0,480.0,542.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,22.0,19.0,30.0,19.0,30.0,28.0,18.0,13.0,22.0
9,6.0,8.0,12.0,15.0,14.0,14.0,6.0,6.0,10.0
10,1439.0,1681.0,2346.0,2693.0,2855.0,2759.0,1429.0,960.0,2167.0
11,100.0,86.0,84.0,97.0,100.0,100.0,83.0,85.0,89.0
12,0.0,17.0,5.0,4.0,1.0,1.0,12.0,11.0,9.0
13,84.0,58.0,82.0,89.0,87.0,82.0,47.0,34.0,74.0
14,5.0,4.0,8.0,2.0,6.0,6.0,4.0,2.0,8.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,44.0,45.0,42.0,84.0,55.0,58.0,72.0,62.0,43.0
17,19.0,27.0,29.0,6.0,21.0,23.0,6.0,23.0,36.0
18,38.0,27.0,29.0,10.0,24.0,19.0,22.0,15.0,21.0
