,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,12.833,12.833,15.0
2,46031.0,46114.0,37385.0,37385.0
3,30.0,25.0,21.0,27.0
4,3.0,3.0,5.0,3.0
5,3.0,4.0,9.0,4.0
6,762.0,688.0,214.0,499.0
7,0.0,0.0,0.0,0.0
8,36.0,35.0,8.0,14.0
9,6.0,7.0,12.0,8.0
10,2285.0,2063.0,1069.0,1498.0
11,90.0,96.0,57.0,63.0
12,3.0,1.0,9.0,11.0
13,79.0,89.0,55.0,71.0
14,7.0,5.0,2.0,3.0
15,1.0,1.0,0.0,1.0
16,20.0,40.0,81.0,56.0
17,33.0,24.0,14.0,26.0
18,47.0,36.0,5.0,19.0
