,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,35.0,29.0,33.0,33.0,32.0,21.0,22.0,21.0,18.0
2,541261.0,478496.0,459837.0,554518.0,573903.0,945497.0,945497.0,945497.0,515000.0
3,30.0,35.0,36.0,29.0,27.0,31.0,33.0,33.0,30.0
4,31.0,48.0,35.0,25.0,26.0,21.0,31.0,29.0,18.0
5,10.0,15.0,10.0,6.0,5.0,8.0,5.0,2.0,3.0
6,82.0,64.0,91.0,102.0,88.0,128.0,94.0,97.0,137.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,32.0,32.0,31.0,29.0,29.0,20.0,36.0,29.0,41.0
9,11.0,15.0,13.0,7.0,7.0,14.0,11.0,8.0,7.0
10,2536.0,3094.0,3183.0,2539.0,2291.0,2688.0,2917.0,2800.0,2457.0
11,100.0,100.0,100.0,100.0,100.0,97.0,100.0,94.0,90.0
12,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
13,79.0,92.0,95.0,76.0,71.0,82.0,87.0,87.0,86.0
14,4.0,5.0,4.0,4.0,1.0,3.0,3.0,3.0,8.0
15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,67.0,80.0,72.0,69.0,56.0,77.0,70.0,67.0,47.0
17,20.0,6.0,17.0,21.0,30.0,19.0,12.0,18.0,23.0
18,13.0,14.0,11.0,10.0,15.0,3.0,18.0,15.0,30.0
