,2018-2019,2019-2020,2020-2021,2021-2022
1,23.0,17.0,19.0,2.5
2,123750.0,98486.0,147235.0,23716.0
3,33.0,29.0,27.0,35.0
4,6.0,6.0,4.0,11.0
5,1.0,2.0,1.0,3.0
6,269.0,267.0,268.0,217.0
7,0.0,0.0,0.0,0.0
8,18.0,29.0,17.0,30.0
9,12.0,6.0,4.0,12.0
10,1612.0,1602.0,1072.0,2386.0
11,48.0,59.0,37.0,80.0
12,18.0,13.0,20.0,7.0
13,87.0,76.0,71.0,92.0
14,1.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,39.0,34.0,22.0,43.0
17,42.0,24.0,30.0,31.0
18,18.0,41.0,48.0,26.0
