,2018-2019,2019-2020,2020-2021,2021-2022
1,5.25,5.25,5.25,13.5
2,16420.0,20751.0,14822.0,52866.0
3,30.0,27.0,15.0,33.0
4,2.0,14.0,6.0,7.0
5,3.0,3.0,2.0,6.0
6,1082.0,133.0,156.0,337.0
7,0.0,0.0,0.0,0.0
8,47.0,25.0,13.0,36.0
9,6.0,8.0,2.0,9.0
10,2163.0,1863.0,934.0,2357.0
11,77.0,78.0,67.0,79.0
12,8.0,8.0,5.0,8.0
13,88.0,79.0,44.0,87.0
14,2.0,8.0,5.0,2.0
15,1.0,0.0,0.0,1.0
16,20.0,44.0,27.0,48.0
17,20.0,22.0,40.0,15.0
18,60.0,33.0,33.0,36.0
