,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,23.0,29.0,1.0,1.5,7.833,7.833,7.833,7.833,21.0
2,21706.0,28640.0,60000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0
3,16.0,25.0,28.0,20.0,31.0,24.0,31.0,28.0,11.0
4,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0
5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,2790.0,1873.0,1393.0,831.0,921.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,8.0,14.0,32.0,31.0,57.0,36.0,44.0,34.0,11.0
9,8.0,9.0,10.0,5.0,7.0,3.0,7.0,9.0,3.0
10,1260.0,1757.0,2325.0,1755.0,2790.0,1873.0,2786.0,2492.0,921.0
11,88.0,72.0,96.0,100.0,100.0,83.0,100.0,100.0,100.0
12,2.0,17.0,6.0,4.0,6.0,16.0,5.0,1.0,0.0
13,42.0,66.0,74.0,53.0,82.0,63.0,82.0,74.0,29.0
14,4.0,4.0,5.0,2.0,3.0,2.0,4.0,5.0,1.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,88.0,64.0,46.0,40.0,26.0,33.0,32.0,46.0,64.0
17,13.0,24.0,36.0,20.0,32.0,21.0,26.0,25.0,18.0
18,0.0,12.0,18.0,40.0,42.0,46.0,42.0,29.0,18.0
