,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,9.0,12.0,10.0,21.0,26.0,16.0,15.0,5.0
2,80000.0,80000.0,80000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
3,37.0,35.0,37.0,34.0,36.0,33.0,21.0,38.0,38.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,50.0,48.0,34.0,24.0,35.0,33.0,21.0,45.0,40.0
9,14.0,8.0,13.0,15.0,15.0,12.0,6.0,12.0,16.0
10,3330.0,3063.0,3330.0,3004.0,3240.0,2970.0,1808.0,3420.0,3420.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,97.0,92.0,97.0,89.0,95.0,87.0,55.0,100.0,100.0
14,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,57.0,51.0,51.0,71.0,61.0,64.0,52.0,47.0,58.0
17,16.0,17.0,35.0,18.0,19.0,6.0,29.0,21.0,13.0
18,27.0,31.0,14.0,12.0,19.0,30.0,19.0,32.0,29.0
