,2019-2020,2020-2021,2021-2022
1,12.0,2.5,10.0
2,41173.0,41173.0,41173.0
3,11.0,10.0,17.0
4,2.0,0.0,0.0
5,0.0,0.0,0.0
6,464.0,0.0,0.0
7,0.0,0.0,0.0
8,19.0,5.0,12.0
9,1.0,4.0,4.0
10,928.0,576.0,827.0
11,100.0,70.0,53.0
12,1.0,14.0,22.0
13,65.0,29.0,55.0
14,4.0,1.0,3.0
15,1.0,1.0,0.0
16,45.0,60.0,71.0
17,18.0,10.0,12.0
18,36.0,30.0,18.0
