,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,29.0,29.0,22.0,29.0,20.0,36.0,27.0,26.0
2,823.0,19088.0,18347.0,22118.0,130502.0,131754.0,131754.0,131754.0,279977.0
3,2.0,14.0,23.0,19.0,21.0,21.0,24.0,28.0,21.0
4,0.0,0.0,4.0,2.0,3.0,6.0,4.0,5.0,6.0
5,0.0,1.0,6.0,1.0,3.0,4.0,5.0,9.0,3.0
6,0.0,0.0,421.0,458.0,386.0,230.0,376.0,347.0,227.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,3.0,8.0,5.0,8.0,13.0,18.0,23.0,17.0
9,2.0,6.0,14.0,9.0,10.0,9.0,8.0,8.0,7.0
10,37.0,493.0,1684.0,916.0,1157.0,1379.0,1504.0,1737.0,1360.0
11,0.0,36.0,87.0,53.0,48.0,81.0,71.0,82.0,76.0
12,2.0,30.0,7.0,14.0,11.0,4.0,9.0,8.0,5.0
13,5.0,37.0,74.0,56.0,62.0,62.0,71.0,82.0,62.0
14,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,100.0,50.0,78.0,58.0,76.0,81.0,67.0,68.0,76.0
17,0.0,43.0,13.0,37.0,14.0,14.0,17.0,18.0,19.0
18,0.0,7.0,9.0,5.0,10.0,5.0,17.0,14.0,5.0
