,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,18.0,17.0,22.0,9.833,9.833,6.0,15.0,9.833
2,3623.0,27207.0,26137.0,31522.0,48782.0,49243.0,51055.0,51055.0,51055.0
3,34.0,14.0,24.0,29.0,34.0,27.0,31.0,34.0,28.0
4,0.0,0.0,3.0,0.0,5.0,2.0,1.0,2.0,1.0
5,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0
6,0.0,0.0,630.0,0.0,612.0,1190.0,2780.0,1530.0,2337.0
7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,60.0,12.0,19.0,34.0,52.0,37.0,35.0,56.0,49.0
9,5.0,6.0,10.0,8.0,7.0,9.0,7.0,7.0,5.0
10,3038.0,841.0,1889.0,2476.0,3060.0,2379.0,2780.0,3060.0,2337.0
11,100.0,64.0,88.0,90.0,100.0,100.0,100.0,100.0,96.0
12,0.0,22.0,12.0,7.0,0.0,0.0,0.0,0.0,4.0
13,100.0,41.0,71.0,85.0,100.0,79.0,91.0,100.0,82.0
14,0.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,26.0,50.0,71.0,52.0,38.0,48.0,58.0,38.0,39.0
17,26.0,14.0,21.0,31.0,24.0,19.0,16.0,29.0,25.0
18,47.0,36.0,8.0,17.0,38.0,33.0,26.0,32.0,36.0
